year,state,county_name,democratic_pres_votes,other_pres_votes,republican_pres_votes,total_pres_votes
2000,illinois,jo daviess,4585.0,433.0,5304.0,10322.0
2000,illinois,johnson,1928.0,149.0,3285.0,5362.0
2000,illinois,kane,60127.0,4282.0,76996.0,141405.0
2000,illinois,kankakee,19180.0,954.0,20049.0,40183.0
2000,illinois,kendall,8444.0,637.0,13688.0,22769.0
2000,illinois,knox,12572.0,690.0,9912.0,23174.0
2000,illinois,lake,115058.0,6118.0,120988.0,242164.0
2000,illinois,lasalle,23355.0,1376.0,21276.0,46007.0
2000,illinois,lawrence,2822.0,162.0,3594.0,6578.0
2000,illinois,lee,6111.0,440.0,8069.0,14620.0
2000,illinois,livingston,5829.0,405.0,9187.0,15421.0
2000,illinois,logan,4600.0,324.0,8141.0,13065.0
2000,illinois,macon,24262.0,1407.0,23830.0,49499.0
2000,illinois,macoupin,11015.0,625.0,9749.0,21389.0
2000,illinois,madison,59077.0,3206.0,48821.0,111104.0
2000,illinois,marion,8068.0,355.0,8240.0,16663.0
2000,illinois,marshall,2570.0,192.0,3145.0,5907.0
2000,illinois,mason,3192.0,169.0,3411.0,6772.0
2000,illinois,massac,2912.0,156.0,3676.0,6744.0
2000,illinois,mcdonough,6080.0,467.0,6465.0,13012.0
2000,illinois,mchenry,40698.0,3375.0,62112.0,106185.0
2000,illinois,mclean,24936.0,1954.0,34008.0,60898.0
2000,illinois,menard,2164.0,176.0,3862.0,6202.0
2000,illinois,mercer,4400.0,230.0,3688.0,8318.0
2000,illinois,monroe,5797.0,367.0,7632.0,13796.0
2000,illinois,montgomery,6542.0,325.0,6226.0,13093.0
2000,illinois,morgan,5899.0,377.0,8058.0,14334.0
2000,illinois,moultrie,2529.0,138.0,3058.0,5725.0
2000,illinois,ogle,7673.0,603.0,12325.0,20601.0
2000,illinois,peoria,38604.0,1810.0,36398.0,76812.0
2000,illinois,perry,4862.0,278.0,4802.0,9942.0
2000,illinois,piatt,3488.0,278.0,4619.0,8385.0
2000,illinois,pike,3198.0,208.0,4706.0,8112.0
2000,illinois,pope,927.0,57.0,1346.0,2330.0
2000,illinois,pulaski,1518.0,68.0,1430.0,3016.0
2000,illinois,putnam,1657.0,85.0,1437.0,3179.0
2000,illinois,randolph,6794.0,366.0,7127.0,14287.0
2000,illinois,richland,2491.0,219.0,4718.0,7428.0
2000,illinois,rock island,37957.0,1944.0,25194.0,65095.0
2000,illinois,saline,5427.0,290.0,5933.0,11650.0
2000,illinois,sangamon,38414.0,2697.0,50374.0,91485.0
2000,illinois,schuyler,1587.0,108.0,2077.0,3772.0
2000,illinois,scott,954.0,57.0,1458.0,2469.0
2000,illinois,shelby,4018.0,294.0,5851.0,10163.0
2000,illinois,st. clair,55961.0,2133.0,42299.0,100393.0
2000,illinois,stark,1211.0,84.0,1694.0,2989.0
2000,illinois,stephenson,8062.0,601.0,10715.0,19378.0
2000,illinois,tazewell,25379.0,1432.0,31537.0,58348.0
2000,illinois,union,3982.0,281.0,4397.0,8660.0
2000,illinois,vermilion,15406.0,911.0,15783.0,32100.0
2000,illinois,wabash,1987.0,115.0,3406.0,5508.0
2000,illinois,warren,3524.0,208.0,3899.0,7631.0
2000,illinois,washington,2638.0,147.0,4353.0,7138.0
2000,illinois,wayne,2209.0,137.0,5347.0,7693.0
2000,illinois,white,2958.0,158.0,4521.0,7637.0
2000,illinois,whiteside,12886.0,699.0,11252.0,24837.0
2000,illinois,will,90902.0,4940.0,95828.0,191670.0
2000,illinois,williamson,12192.0,735.0,14012.0,26939.0
2000,illinois,winnebago,51981.0,3500.0,53816.0,109297.0
2000,illinois,woodford,5529.0,359.0,10905.0,16793.0
2000,indiana,adams,3775.0,260.0,8555.0,12590.0
2000,indiana,allen,41636.0,2258.0,70426.0,114320.0
2000,indiana,bartholomew,9015.0,554.0,16200.0,25769.0
2000,indiana,benton,1328.0,105.0,2441.0,3874.0
2000,indiana,blackford,2103.0,91.0,2699.0,4893.0
2000,indiana,boone,4763.0,472.0,13161.0,18396.0
2000,indiana,brown,2608.0,338.0,3871.0,6817.0
2000,indiana,carroll,2965.0,201.0,5102.0,8268.0
2000,indiana,cass,5412.0,389.0,9305.0,15106.0
2000,indiana,clark,17360.0,559.0,19417.0,37336.0
2000,indiana,clay,3605.0,160.0,6393.0,10158.0
2000,indiana,clinton,3643.0,207.0,7141.0,10991.0
2000,indiana,crawford,1817.0,65.0,2327.0,4209.0
2000,indiana,daviess,2697.0,192.0,6872.0,9761.0
2000,indiana,dearborn,6020.0,178.0,11452.0,17650.0
2000,indiana,decatur,2889.0,167.0,6115.0,9171.0
2000,indiana,dekalb,4776.0,308.0,8701.0,13785.0
2000,indiana,delaware,20876.0,1166.0,22105.0,44147.0
2000,indiana,dubois,5090.0,280.0,10134.0,15504.0
2000,indiana,elkhart,16402.0,1324.0,36756.0,54482.0
2000,indiana,fayette,3415.0,172.0,5060.0,8647.0
2000,indiana,floyd,13209.0,335.0,16486.0,30030.0
2000,indiana,fountain,2717.0,156.0,4408.0,7281.0
2000,indiana,franklin,2591.0,161.0,5587.0,8339.0
2000,indiana,fulton,2960.0,149.0,5218.0,8327.0
2000,indiana,gibson,5802.0,236.0,7734.0,13772.0
2000,indiana,grant,9712.0,521.0,16153.0,26386.0
2000,indiana,greene,4898.0,269.0,7452.0,12619.0
2000,indiana,hamilton,18002.0,1552.0,56372.0,75926.0
2000,indiana,hancock,6503.0,504.0,15943.0,22950.0
2000,indiana,harrison,5870.0,315.0,8711.0,14896.0
2000,indiana,hendricks,10786.0,784.0,28651.0,40221.0
2000,indiana,henry,7647.0,347.0,10321.0,18315.0
2000,indiana,howard,12899.0,865.0,20331.0,34095.0
2000,indiana,huntington,4119.0,388.0,10113.0,14620.0
2000,indiana,jackson,5330.0,218.0,9054.0,14602.0
2000,indiana,jasper,3744.0,211.0,7212.0,11167.0
2000,indiana,jay,3167.0,176.0,4687.0,8030.0
2000,indiana,jefferson,5117.0,232.0,6582.0,11931.0
2000,indiana,jennings,3549.0,213.0,5732.0,9494.0
2000,indiana,johnson,11952.0,928.0,29404.0,42284.0
2000,indiana,knox,6300.0,269.0,8485.0,15054.0
2000,indiana,kosciusko,5785.0,459.0,19040.0,25284.0
2000,indiana,lagrange,2733.0,163.0,5437.0,8333.0
2000,indiana,lake,109078.0,3527.0,63389.0,175994.0
2000,indiana,laporte,19736.0,1017.0,18994.0,39747.0
2000,indiana,lawrence,5071.0,394.0,10677.0,16142.0
2000,indiana,madison,23403.0,857.0,27956.0,52216.0
2000,indiana,marion,134189.0,7904.0,137810.0,279903.0
2000,indiana,marshall,5541.0,343.0,10266.0,16150.0
2000,indiana,martin,1518.0,83.0,3008.0,4609.0
2000,indiana,miami,4155.0,372.0,8401.0,12928.0
2000,indiana,monroe,17523.0,3550.0,19147.0,40220.0
2000,indiana,montgomery,3899.0,311.0,8891.0,13101.0
2000,indiana,morgan,6228.0,522.0,15286.0,22036.0
2000,indiana,newton,2101.0,159.0,3250.0,5510.0
2000,indiana,noble,4822.0,291.0,9103.0,14216.0
2000,indiana,ohio,951.0,26.0,1515.0,2492.0
2000,indiana,orange,2601.0,170.0,4687.0,7458.0
2000,indiana,owen,2253.0,231.0,4019.0,6503.0
2000,indiana,parke,2481.0,125.0,3841.0,6447.0
2000,indiana,perry,3823.0,103.0,3461.0,7387.0
2000,indiana,pike,2605.0,131.0,3566.0,6302.0
2000,indiana,porter,26790.0,1431.0,31157.0,59378.0
2000,indiana,posey,4430.0,182.0,6498.0,11110.0
2000,indiana,pulaski,1919.0,102.0,3497.0,5518.0
2000,indiana,putnam,4123.0,396.0,7352.0,11871.0
2000,indiana,randolph,3906.0,206.0,6020.0,10132.0
2000,indiana,ripley,3498.0,189.0,6988.0,10675.0
2000,indiana,rush,2370.0,165.0,4749.0,7284.0
2000,indiana,scott,3915.0,170.0,3761.0,7846.0
2000,indiana,shelby,5374.0,346.0,9590.0,15310.0
2000,indiana,spencer,3752.0,139.0,5096.0,8987.0
2000,indiana,st. joseph,47703.0,2190.0,47581.0,97474.0
2000,indiana,starke,4136.0,216.0,4349.0,8701.0
2000,indiana,steuben,4103.0,221.0,6953.0,11277.0
2000,indiana,sullivan,3833.0,110.0,4319.0,8262.0
2000,indiana,switzerland,1336.0,72.0,1831.0,3239.0
2000,indiana,tippecanoe,18220.0,1969.0,26106.0,46295.0
2000,indiana,tipton,2392.0,140.0,4784.0,7316.0
2000,indiana,union,927.0,63.0,1838.0,2828.0
2000,indiana,vanderburgh,29222.0,1153.0,35846.0,66221.0
2000,indiana,vermillion,3370.0,133.0,3130.0,6633.0
2000,indiana,vigo,17570.0,637.0,18021.0,36228.0
2000,indiana,wabash,4277.0,285.0,8321.0,12883.0
2000,indiana,warren,1471.0,79.0,2218.0,3768.0
2000,indiana,warrick,8749.0,355.0,13205.0,22309.0
2000,indiana,washington,3675.0,258.0,5868.0,9801.0
2000,indiana,wayne,10273.0,605.0,14273.0,25151.0
2000,indiana,wells,3319.0,207.0,7755.0,11281.0
2000,indiana,white,3655.0,212.0,6037.0,9904.0
2000,indiana,whitley,4107.0,245.0,8080.0,12432.0
2000,iowa,adair,1753.0,95.0,2275.0,4123.0
2000,iowa,adams,897.0,78.0,1170.0,2145.0
2000,iowa,allamakee,2883.0,302.0,3277.0,6462.0
2000,iowa,appanoose,2560.0,152.0,2992.0,5704.0
2000,iowa,audubon,1780.0,95.0,1909.0,3784.0
2000,iowa,benton,5915.0,383.0,5468.0,11766.0
2000,iowa,black hawk,30112.0,1505.0,23468.0,55085.0
2000,iowa,boone,6270.0,354.0,5625.0,12249.0
2000,iowa,bremer,5169.0,331.0,5675.0,11175.0
2000,iowa,buchanan,5045.0,273.0,4092.0,9410.0
2000,iowa,buena vista,3297.0,326.0,4354.0,7977.0
2000,iowa,butler,2735.0,152.0,3837.0,6724.0
2000,iowa,calhoun,2132.0,133.0,2776.0,5041.0
2000,iowa,carroll,4463.0,226.0,4879.0,9568.0
2000,iowa,cass,2481.0,193.0,4206.0,6880.0
2000,iowa,cedar,4033.0,280.0,4031.0,8344.0
2000,iowa,cerro gordo,12185.0,580.0,9397.0,22162.0
2000,iowa,cherokee,2845.0,284.0,3463.0,6592.0
2000,iowa,chickasaw,3435.0,213.0,2936.0,6584.0
2000,iowa,clarke,2081.0,111.0,1984.0,4176.0
2000,iowa,clay,3294.0,292.0,3992.0,7578.0
2000,iowa,clayton,4238.0,299.0,4034.0,8571.0
2000,iowa,clinton,12276.0,675.0,9229.0,22180.0
2000,iowa,crawford,2838.0,235.0,3482.0,6555.0
2000,iowa,dallas,8561.0,463.0,10306.0,19330.0
2000,iowa,davis,1691.0,111.0,1956.0,3758.0
2000,iowa,decatur,1674.0,132.0,1903.0,3709.0
2000,iowa,delaware,3808.0,268.0,4273.0,8349.0
2000,iowa,des moines,11351.0,629.0,7385.0,19365.0
2000,iowa,dickinson,3660.0,236.0,4225.0,8121.0
2000,iowa,dubuque,22341.0,1520.0,16462.0,40323.0
2000,iowa,emmet,2165.0,134.0,2331.0,4630.0
2000,iowa,fayette,4640.0,234.0,4747.0,9621.0
2000,iowa,floyd,3830.0,217.0,3191.0,7238.0
2000,iowa,franklin,2122.0,159.0,2657.0,4938.0
2000,iowa,fremont,1459.0,88.0,2069.0,3616.0
2000,iowa,greene,2301.0,136.0,2282.0,4719.0
2000,iowa,grundy,2139.0,121.0,3851.0,6111.0
2000,iowa,guthrie,2493.0,136.0,2840.0,5469.0
2000,iowa,hamilton,3407.0,199.0,3968.0,7574.0
2000,iowa,hancock,2281.0,169.0,2988.0,5438.0
2000,iowa,hardin,3734.0,215.0,4486.0,8435.0
2000,iowa,harrison,2551.0,190.0,3802.0,6543.0
2000,iowa,henry,3907.0,288.0,4476.0,8671.0
2000,iowa,howard,2426.0,143.0,1922.0,4491.0
2000,iowa,humboldt,1949.0,145.0,2846.0,4940.0
2000,iowa,ida,1411.0,112.0,1968.0,3491.0
2000,iowa,iowa,3230.0,289.0,3894.0,7413.0
2000,iowa,jackson,4945.0,318.0,3769.0,9032.0
2000,iowa,jasper,8699.0,407.0,8729.0,17835.0
2000,iowa,jefferson,2863.0,1437.0,3248.0,7548.0
2000,iowa,johnson,31174.0,3696.0,17899.0,52769.0
2000,iowa,jones,4690.0,252.0,4201.0,9143.0
2000,iowa,keokuk,2181.0,195.0,2571.0,4947.0
2000,iowa,kossuth,3960.0,306.0,4612.0,8878.0
2000,iowa,lee,9632.0,601.0,6339.0,16572.0
2000,iowa,linn,48897.0,2750.0,40417.0,92064.0
2000,iowa,louisa,2294.0,136.0,2207.0,4637.0
2000,iowa,lucas,1934.0,107.0,2262.0,4303.0
2000,iowa,lyon,1313.0,111.0,3918.0,5342.0
2000,iowa,madison,3093.0,214.0,3662.0,6969.0
2000,iowa,mahaska,3370.0,202.0,5971.0,9543.0
2000,iowa,marion,5741.0,309.0,8358.0,14408.0
2000,iowa,marshall,8322.0,517.0,8785.0,17624.0
2000,iowa,mills,2039.0,192.0,3684.0,5915.0
2000,iowa,mitchell,2650.0,124.0,2388.0,5162.0
2000,iowa,monona,2086.0,170.0,2304.0,4560.0
2000,iowa,monroe,1699.0,90.0,1858.0,3647.0
2000,iowa,montgomery,1838.0,139.0,3417.0,5394.0
2000,iowa,muscatine,8058.0,535.0,7483.0,16076.0
2000,iowa,o'brien,2170.0,200.0,4674.0,7044.0
2000,iowa,osceola,913.0,86.0,2064.0,3063.0
2000,iowa,page,2293.0,178.0,4588.0,7059.0
2000,iowa,palo alto,2326.0,156.0,2341.0,4823.0
2000,iowa,plymouth,3499.0,430.0,6189.0,10118.0
2000,iowa,pocahontas,1736.0,163.0,2242.0,4141.0
2000,iowa,polk,89715.0,4525.0,79927.0,174167.0
2000,iowa,pottawattamie,14726.0,958.0,18783.0,34467.0
2000,iowa,poweshiek,4222.0,362.0,4396.0,8980.0
2000,iowa,ringgold,1246.0,77.0,1369.0,2692.0
2000,iowa,sac,2099.0,158.0,2776.0,5033.0
2000,iowa,scott,35857.0,1910.0,32801.0,70568.0
2000,iowa,shelby,2179.0,175.0,3655.0,6009.0
2000,iowa,sioux,2148.0,303.0,12241.0,14692.0
2000,iowa,story,17478.0,1658.0,16228.0,35364.0
2000,iowa,tama,4045.0,236.0,4034.0,8315.0
2000,iowa,taylor,1247.0,79.0,1770.0,3096.0
2000,iowa,union,2540.0,197.0,3003.0,5740.0
2000,iowa,van buren,1440.0,105.0,2016.0,3561.0
2000,iowa,wapello,8355.0,471.0,6313.0,15139.0
2000,iowa,warren,9521.0,511.0,9621.0,19653.0
2000,iowa,washington,3932.0,335.0,4827.0,9094.0
2000,iowa,wayne,1300.0,55.0,1666.0,3021.0
2000,iowa,webster,8479.0,397.0,8172.0,17048.0
2000,iowa,winnebago,2691.0,174.0,2662.0,5527.0
2000,iowa,winneshiek,4339.0,431.0,4647.0,9417.0
2000,iowa,woodbury,17691.0,1341.0,18864.0,37896.0
2000,iowa,worth,2208.0,137.0,1659.0,4004.0
2000,iowa,wright,2796.0,156.0,3384.0,6336.0
2000,kansas,allen,2132.0,255.0,3379.0,5766.0
2000,kansas,anderson,1327.0,167.0,1984.0,3478.0
2000,kansas,atchison,3171.0,351.0,3378.0,6900.0
2000,kansas,barber,637.0,106.0,1755.0,2498.0
2000,kansas,barton,3238.0,415.0,7302.0,10955.0
2000,kansas,bourbon,2211.0,245.0,3852.0,6308.0
2000,kansas,brown,1512.0,194.0,2985.0,4691.0
2000,kansas,butler,6755.0,870.0,13377.0,21002.0
2000,kansas,chase,391.0,78.0,848.0,1317.0
2000,kansas,chautauqua,443.0,90.0,1347.0,1880.0
2000,kansas,cherokee,3783.0,333.0,5014.0,9130.0
2000,kansas,cheyenne,350.0,65.0,1312.0,1727.0
2000,kansas,clark,292.0,43.0,926.0,1261.0
2000,kansas,clay,951.0,139.0,2998.0,4088.0
2000,kansas,cloud,1314.0,271.0,2918.0,4503.0
2000,kansas,coffey,1196.0,144.0,2700.0,4040.0
2000,kansas,comanche,211.0,35.0,760.0,1006.0
